customer_id,application_date,age,gender,employment_status,annual_income,monthly_income,loan_amount,interest_rate,loan_term,emi,dti,credit_score_origination,revolving_utilization_origination,credit_inquiries_12m,deterioration_pattern,default_12m,vintage_year,vintage_month
CUST224809,2022-10-29,35,Male,Employed,114763.0,9563.58,50000.0,12.12,60,1115.26,0.36,691,0.103,0,stable,0,2022,2022-10
CUST224810,2023-03-23,40,Male,Employed,72673.0,6056.08,50000.0,11.99,48,1316.45,0.28,749,0.439,1,stable,0,2023,2023-03
CUST224811,2022-07-07,25,Female,Employed,237538.0,19794.83,69287.0,13.46,36,2349.93,0.44,667,0.619,3,stable,0,2022,2022-07
CUST224812,2023-07-27,28,Male,Self-Employed,113550.0,9462.5,50000.0,9.06,72,902.77,0.4,643,0.223,1,stable,0,2023,2023-07
CUST224813,2022-06-04,33,Male,Employed,138242.0,11520.17,50000.0,12.95,36,1683.49,0.14,632,0.23,1,stable,0,2022,2022-06
CUST224814,2024-04-10,30,Male,Self-Employed,40779.0,3398.25,50000.0,11.5,60,1099.63,0.34,671,0.223,2,stable,0,2024,2024-04
CUST224815,2022-04-21,26,Male,Employed,217261.0,18105.08,57545.0,11.96,72,1123.82,0.27,697,0.321,1,stable,0,2022,2022-04
CUST224816,2023-03-24,45,Male,Employed,173330.0,14444.17,50000.0,13.22,36,1690.0,0.21,602,0.169,2,stable,0,2023,2023-03
CUST224817,2022-11-15,39,Male,Employed,41563.0,3463.58,50000.0,13.52,84,923.79,0.21,659,0.417,2,sudden_shock,0,2022,2022-11
CUST224818,2023-11-16,37,Male,Self-Employed,70850.0,5904.17,50000.0,8.9,72,898.8,0.17,714,0.389,4,gradual_decline,0,2023,2023-11
CUST224819,2024-02-24,40,Female,Employed,102700.0,8558.33,50000.0,10.72,48,1285.49,0.29,651,0.229,1,stable,0,2024,2024-02
CUST224820,2023-03-04,31,Male,Employed,96103.0,8008.58,50000.0,10.57,60,1076.43,0.55,709,0.339,2,stable,1,2023,2023-03
CUST224821,2022-11-10,23,Female,Employed,34046.0,2837.17,50000.0,11.01,84,856.38,0.3,639,0.451,2,stable,1,2022,2022-11
CUST224822,2024-10-04,30,Male,Unemployed,201508.0,16792.33,66940.0,11.44,36,2205.5,0.3,728,0.513,3,gradual_decline,0,2024,2024-10
CUST224823,2024-07-07,37,Male,Employed,74903.0,6241.92,50000.0,12.25,84,889.34,0.21,665,0.163,1,sudden_shock,0,2024,2024-07
CUST224824,2024-07-13,29,Female,Employed,75718.0,6309.83,50000.0,12.17,84,887.19,0.32,719,0.3,0,gradual_decline,0,2024,2024-07
CUST224825,2023-01-02,35,Male,Employed,16450.0,1370.83,50000.0,11.2,36,1641.68,0.21,646,0.256,6,stable,0,2023,2023-01
CUST224826,2022-02-17,32,Female,Employed,67733.0,5644.42,50000.0,13.36,48,1350.33,0.33,600,0.032,1,gradual_decline,0,2022,2022-02
CUST224827,2024-02-12,32,Male,Employed,242809.0,20234.08,61380.0,9.77,60,1297.21,0.34,620,0.45,0,stable,0,2024,2024-02
CUST224828,2022-08-17,50,Male,Employed,75007.0,6250.58,50000.0,14.36,36,1717.64,0.38,684,0.584,0,sudden_shock,0,2022,2022-08
CUST224829,2022-08-20,27,Female,Unemployed,165156.0,13763.0,55958.0,11.68,48,1464.81,0.41,667,0.069,3,sudden_shock,1,2022,2022-08
CUST224830,2024-05-23,30,Female,Employed,187711.0,15642.58,50000.0,9.71,60,1055.23,0.1,753,0.334,4,credit_seeking,0,2024,2024-05
CUST224831,2022-05-06,30,Male,Employed,150745.0,12562.08,50000.0,12.54,36,1673.64,0.29,672,0.154,1,stable,0,2022,2022-05
CUST224832,2024-07-04,45,Male,Self-Employed,92897.0,7741.42,50000.0,14.89,72,1054.27,0.19,668,0.531,2,credit_seeking,0,2024,2024-07
CUST224833,2022-09-22,28,Female,Employed,245847.0,20487.25,71812.0,10.29,72,1340.9,0.26,749,0.432,4,stable,0,2022,2022-09
CUST224834,2022-12-29,27,Male,Employed,285552.0,23796.0,76882.0,10.19,48,1956.95,0.25,650,0.295,2,stable,0,2022,2022-12
CUST224835,2023-11-18,50,Male,Employed,59846.0,4987.17,50000.0,12.7,60,1129.99,0.26,659,0.259,1,stable,0,2023,2023-11
CUST224836,2024-01-28,34,Male,Employed,170780.0,14231.67,60331.0,10.67,48,1549.64,0.24,685,0.094,3,stable,0,2024,2024-01
CUST224837,2023-12-29,46,Female,Self-Employed,181852.0,15154.33,75652.0,16.68,36,2685.17,0.3,671,0.519,1,stable,0,2023,2023-12
CUST224838,2023-07-10,40,Female,Unemployed,52997.0,4416.42,50000.0,14.55,60,1177.72,0.25,624,0.142,1,stable,0,2023,2023-07
CUST224839,2023-11-11,22,Female,Self-Employed,133918.0,11159.83,50000.0,14.46,60,1175.37,0.26,693,0.104,2,stable,0,2023,2023-11
CUST224840,2023-02-20,33,Male,Employed,67755.0,5646.25,50000.0,16.66,60,1233.51,0.3,724,0.185,2,stable,0,2023,2023-02
CUST224841,2023-04-08,37,Male,Employed,37403.0,3116.92,50000.0,12.44,60,1123.37,0.19,657,0.354,4,gradual_decline,0,2023,2023-04
CUST224842,2022-05-15,41,Male,Employed,140717.0,11726.42,50000.0,17.05,72,1113.7,0.1,660,0.213,1,stable,0,2022,2022-05
CUST224843,2023-09-06,43,Male,Employed,45422.0,3785.17,50000.0,15.46,48,1403.22,0.36,668,0.37,1,stable,0,2023,2023-09
CUST224844,2023-01-14,35,Female,Employed,66134.0,5511.17,50000.0,12.98,60,1137.14,0.27,680,0.123,1,stable,0,2023,2023-01
CUST224845,2024-10-28,30,Male,Self-Employed,69758.0,5813.17,50000.0,12.58,60,1126.93,0.2,724,0.193,3,stable,1,2024,2024-10
CUST224846,2024-11-21,36,Male,Employed,96723.0,8060.25,50000.0,11.27,72,958.63,0.33,662,0.311,6,sudden_shock,0,2024,2024-11
CUST224847,2022-03-23,24,Female,Employed,219674.0,18306.17,55969.0,12.02,36,1859.51,0.66,723,0.188,0,stable,0,2022,2022-03
CUST224848,2023-12-02,28,Male,Employed,69885.0,5823.75,50000.0,12.4,60,1122.36,0.42,701,0.216,2,gradual_decline,0,2023,2023-12
CUST224849,2022-04-01,37,Female,Employed,134563.0,11213.58,50000.0,19.39,48,1505.32,0.16,655,0.12,3,stable,0,2022,2022-04
CUST224850,2023-01-28,29,Male,Self-Employed,47962.0,3996.83,50000.0,12.84,60,1133.56,0.24,699,0.494,4,stable,0,2023,2023-01
CUST224851,2023-06-25,33,Male,Self-Employed,83998.0,6999.83,50000.0,10.93,36,1635.28,0.1,698,0.083,1,stable,0,2023,2023-06
CUST224852,2022-11-12,53,Female,Employed,247018.0,20584.83,76910.0,12.93,48,2060.63,0.31,695,0.27,5,stable,0,2022,2022-11
CUST224853,2024-05-28,26,Male,Employed,141014.0,11751.17,50000.0,11.13,60,1090.37,0.13,775,0.119,1,stable,0,2024,2024-05
CUST224854,2022-01-09,39,Male,Employed,98074.0,8172.83,50000.0,10.74,48,1285.97,0.18,742,0.277,2,stable,0,2022,2022-01
CUST224855,2024-08-20,29,Female,Self-Employed,82313.0,6859.42,50000.0,10.8,60,1082.14,0.26,688,0.685,1,stable,0,2024,2024-08
CUST224856,2024-12-10,39,Female,Self-Employed,92349.0,7695.75,50000.0,12.45,60,1123.63,0.25,710,0.196,0,stable,0,2024,2024-12
CUST224857,2024-03-11,44,Male,Unemployed,108516.0,9043.0,50000.0,11.73,48,1310.07,0.28,718,0.179,2,stable,0,2024,2024-03
CUST224858,2024-12-21,39,Male,Self-Employed,82144.0,6845.33,50000.0,12.24,48,1322.59,0.28,712,0.347,3,stable,0,2024,2024-12
CUST224859,2022-08-31,40,Male,Employed,172279.0,14356.58,50000.0,10.26,36,1619.47,0.31,723,0.211,2,stable,0,2022,2022-08
CUST224860,2023-11-10,32,Female,Self-Employed,76407.0,6367.25,50000.0,14.42,36,1719.1,0.21,704,0.183,2,stable,0,2023,2023-11
CUST224861,2024-04-11,36,Male,Employed,62077.0,5173.08,50000.0,11.49,36,1648.56,0.34,726,0.426,2,stable,0,2024,2024-04
CUST224862,2023-01-15,31,Female,Employed,218558.0,18213.17,50000.0,11.59,48,1306.65,0.35,666,0.082,1,stable,0,2023,2023-01
CUST224863,2022-08-27,31,Female,Self-Employed,93441.0,7786.75,50000.0,10.91,72,949.4,0.21,681,0.145,1,stable,0,2022,2022-08
CUST224864,2023-02-27,35,Female,Self-Employed,82541.0,6878.42,50000.0,10.61,48,1282.83,0.21,629,0.421,2,sudden_shock,0,2023,2023-02
CUST224865,2022-01-17,34,Female,Employed,241296.0,20108.0,115034.0,9.31,72,2091.29,0.29,741,0.405,2,gradual_decline,1,2022,2022-01
CUST224866,2023-07-31,39,Female,Employed,84454.0,7037.83,50000.0,12.02,60,1112.73,0.22,709,0.057,1,gradual_decline,0,2023,2023-07
CUST224867,2022-06-17,35,Male,Employed,48135.0,4011.25,50000.0,14.07,36,1710.58,0.47,618,0.676,2,stable,0,2022,2022-06
CUST224868,2022-12-12,33,Female,Employed,91425.0,7618.75,50000.0,13.43,36,1695.07,0.37,779,0.466,3,stable,0,2022,2022-12
CUST224869,2024-11-27,30,Female,Self-Employed,93263.0,7771.92,50000.0,12.87,60,1134.33,0.26,637,0.034,2,stable,0,2024,2024-11
CUST224870,2022-03-17,48,Female,Employed,155632.0,12969.33,68986.0,15.48,72,1476.75,0.41,701,0.305,1,stable,0,2022,2022-03
CUST224871,2024-02-22,35,Female,Self-Employed,126028.0,10502.33,50000.0,8.14,84,782.8,0.11,720,0.161,4,stable,0,2024,2024-02
CUST224872,2022-09-26,26,Female,Employed,152276.0,12689.67,50000.0,13.39,36,1694.11,0.18,595,0.551,3,stable,0,2022,2022-09
CUST224873,2022-06-10,35,Female,Employed,78170.0,6514.17,50000.0,16.24,72,1091.21,0.25,680,0.361,0,gradual_decline,0,2022,2022-06
CUST224874,2023-08-26,35,Male,Employed,65588.0,5465.67,50000.0,13.95,36,1707.67,0.22,637,0.495,3,stable,0,2023,2023-08
CUST224875,2022-12-07,40,Female,Employed,196038.0,16336.5,50000.0,14.87,48,1388.24,0.39,710,0.1,5,stable,0,2022,2022-12
CUST224876,2024-01-19,46,Female,Employed,184119.0,15343.25,50000.0,10.35,36,1621.59,0.39,662,0.282,3,gradual_decline,0,2024,2024-01
CUST224877,2024-08-25,27,Female,Employed,56648.0,4720.67,50000.0,15.38,48,1401.19,0.35,628,0.238,2,stable,0,2024,2024-08
CUST224878,2024-02-27,35,Female,Employed,184838.0,15403.17,50000.0,11.94,60,1110.71,0.33,722,0.355,3,sudden_shock,0,2024,2024-02
CUST224879,2024-02-22,37,Male,Employed,96352.0,8029.33,50000.0,8.83,60,1033.8,0.32,691,0.237,2,stable,0,2024,2024-02
CUST224880,2023-11-25,43,Male,Employed,64701.0,5391.75,50000.0,10.35,72,935.14,0.44,774,0.238,2,stable,0,2023,2023-11
CUST224881,2022-09-25,48,Male,Employed,105369.0,8780.75,50000.0,13.13,48,1344.6,0.37,592,0.103,2,sudden_shock,1,2022,2022-09
CUST224882,2023-05-09,26,Male,Employed,157711.0,13142.58,50000.0,13.34,60,1146.38,0.34,633,0.361,1,stable,0,2023,2023-05
CUST224883,2024-12-06,43,Male,Employed,94537.0,7878.08,50000.0,13.0,60,1137.65,0.18,693,0.111,1,stable,1,2024,2024-12
CUST224884,2023-08-03,32,Male,Employed,93106.0,7758.83,50000.0,8.92,48,1242.35,0.42,749,0.245,4,gradual_decline,0,2023,2023-08
CUST224885,2023-09-30,32,Female,Employed,113561.0,9463.42,50000.0,9.17,72,905.5,0.29,742,0.293,4,stable,0,2023,2023-09
CUST224886,2023-11-18,31,Male,Employed,68738.0,5728.17,50000.0,9.29,60,1044.97,0.11,660,0.457,2,stable,0,2023,2023-11
CUST224887,2023-08-26,33,Female,Employed,65386.0,5448.83,50000.0,11.81,60,1107.43,0.12,769,0.542,2,gradual_decline,0,2023,2023-08
CUST224888,2022-05-06,31,Male,Self-Employed,92046.0,7670.5,50000.0,14.6,60,1179.02,0.52,665,0.121,1,credit_seeking,0,2022,2022-05
CUST224889,2023-10-05,31,Male,Employed,93719.0,7809.92,50000.0,14.67,36,1725.2,0.14,752,0.434,1,stable,0,2023,2023-10
CUST224890,2022-06-25,41,Male,Self-Employed,147533.0,12294.42,50000.0,14.53,48,1379.65,0.29,666,0.382,3,sudden_shock,0,2022,2022-06
CUST224891,2024-03-14,29,Female,Employed,182048.0,15170.67,50000.0,10.94,60,1085.63,0.43,724,0.147,3,stable,0,2024,2024-03
CUST224892,2024-09-10,34,Male,Employed,100079.0,8339.92,50000.0,15.68,60,1207.42,0.36,699,0.084,2,stable,0,2024,2024-09
CUST224893,2022-10-16,41,Male,Self-Employed,108150.0,9012.5,50944.0,12.31,72,1004.2,0.29,734,0.501,2,stable,0,2022,2022-10
CUST224894,2022-11-18,29,Female,Employed,84616.0,7051.33,50000.0,9.56,48,1257.59,0.29,642,0.353,4,gradual_decline,1,2022,2022-11
CUST224895,2022-01-27,26,Female,Employed,81782.0,6815.17,50000.0,14.28,36,1715.69,0.38,600,0.649,1,stable,0,2022,2022-01
CUST224896,2022-12-18,37,Female,Employed,209854.0,17487.83,50000.0,11.66,36,1652.61,0.35,795,0.371,1,stable,0,2022,2022-12
CUST224897,2023-12-15,35,Male,Employed,132694.0,11057.83,50000.0,8.9,60,1035.49,0.42,703,0.189,0,stable,0,2023,2023-12
CUST224898,2022-07-12,25,Male,Employed,137521.0,11460.08,50000.0,14.13,60,1166.79,0.46,731,0.058,3,stable,0,2022,2022-07
CUST224899,2023-06-04,29,Male,Employed,124069.0,10339.08,50000.0,8.96,72,900.28,0.3,754,0.498,4,stable,0,2023,2023-06
CUST224900,2024-06-02,50,Male,Employed,69307.0,5775.58,50000.0,10.11,48,1270.77,0.18,712,0.155,1,gradual_decline,0,2024,2024-06
CUST224901,2024-06-08,39,Male,Employed,95614.0,7967.83,50000.0,12.59,48,1331.22,0.14,684,0.54,0,stable,0,2024,2024-06
CUST224902,2022-02-07,44,Male,Employed,133406.0,11117.17,50000.0,10.51,60,1074.94,0.46,797,0.312,6,stable,0,2022,2022-02
CUST224903,2024-10-13,35,Female,Self-Employed,56474.0,4706.17,50000.0,9.7,60,1054.99,0.22,660,0.479,2,stable,0,2024,2024-10
CUST224904,2024-07-15,37,Female,Unemployed,48209.0,4017.42,50000.0,12.38,84,892.83,0.34,660,0.338,3,stable,0,2024,2024-07
CUST224905,2023-11-01,34,Male,Self-Employed,97213.0,8101.08,50000.0,11.88,60,1109.19,0.54,582,0.095,2,gradual_decline,0,2023,2023-11
CUST224906,2024-05-30,31,Male,Unemployed,170067.0,14172.25,50000.0,10.42,60,1072.71,0.38,746,0.212,1,credit_seeking,0,2024,2024-05
CUST224907,2023-10-15,29,Male,Self-Employed,58131.0,4844.25,50000.0,10.9,48,1289.85,0.35,770,0.181,1,stable,0,2023,2023-10
CUST224908,2023-03-30,31,Male,Self-Employed,303695.0,25307.92,86798.0,15.89,72,1877.56,0.27,608,0.085,1,stable,0,2023,2023-03
CUST224909,2023-11-29,45,Female,Unemployed,61597.0,5133.08,50000.0,13.04,84,910.69,0.19,783,0.664,2,stable,0,2023,2023-11
CUST224910,2024-08-31,37,Male,Unemployed,121401.0,10116.75,50000.0,12.81,36,1680.13,0.32,685,0.474,2,stable,0,2024,2024-08
CUST224911,2022-03-27,23,Male,Employed,31579.0,2631.58,50000.0,14.75,48,1385.21,0.33,715,0.103,1,stable,0,2022,2022-03
CUST224912,2024-03-13,43,Female,Self-Employed,118496.0,9874.67,50000.0,11.2,36,1641.68,0.31,746,0.17,5,gradual_decline,0,2024,2024-03
CUST224913,2023-02-02,32,Female,Self-Employed,40225.0,3352.08,50000.0,13.81,84,931.76,0.32,795,0.521,2,stable,0,2023,2023-02
CUST224914,2024-07-21,26,Male,Employed,72604.0,6050.33,50000.0,11.16,60,1091.12,0.24,571,0.384,0,sudden_shock,1,2024,2024-07
CUST224915,2023-12-22,27,Male,Unemployed,116513.0,9709.42,50000.0,11.37,48,1301.28,0.33,675,0.209,1,stable,0,2023,2023-12
CUST224916,2022-04-18,33,Female,Employed,164881.0,13740.08,50000.0,10.44,48,1278.72,0.44,710,0.332,1,stable,0,2022,2022-04
CUST224917,2023-08-01,29,Male,Employed,84475.0,7039.58,50000.0,11.57,60,1101.39,0.46,665,0.318,0,stable,0,2023,2023-08
CUST224918,2024-07-05,26,Male,Employed,69904.0,5825.33,50000.0,14.53,36,1721.78,0.45,589,0.452,2,stable,0,2024,2024-07
CUST224919,2024-05-10,43,Female,Self-Employed,227757.0,18979.75,50000.0,11.13,36,1640.02,0.24,656,0.534,3,stable,0,2024,2024-05
CUST224920,2024-01-23,32,Female,Employed,92066.0,7672.17,50000.0,12.37,60,1121.59,0.46,710,0.064,2,stable,0,2024,2024-01
CUST224921,2022-05-10,32,Male,Employed,92695.0,7724.58,50000.0,8.52,36,1578.84,0.53,749,0.158,2,gradual_decline,0,2022,2022-05
CUST224922,2024-12-27,22,Female,Employed,75427.0,6285.58,50000.0,14.17,60,1167.82,0.34,705,0.56,1,stable,0,2024,2024-12
CUST224923,2023-11-29,28,Female,Employed,36593.0,3049.42,50000.0,14.39,60,1173.55,0.61,646,0.397,2,gradual_decline,0,2023,2023-11
CUST224924,2024-06-10,43,Male,Employed,194290.0,16190.83,50000.0,14.16,60,1167.56,0.26,692,0.022,2,stable,0,2024,2024-06
CUST224925,2024-07-08,44,Male,Self-Employed,45174.0,3764.5,50000.0,13.04,72,1004.76,0.32,687,0.208,4,stable,0,2024,2024-07
CUST224926,2024-12-21,41,Female,Employed,97926.0,8160.5,50000.0,12.66,48,1332.95,0.18,682,0.324,1,stable,0,2024,2024-12
CUST224927,2023-12-29,40,Female,Employed,221206.0,18433.83,94271.0,10.58,36,3067.6,0.45,668,0.187,3,stable,0,2023,2023-12
CUST224928,2023-08-26,33,Male,Employed,171612.0,14301.0,50000.0,11.75,60,1105.92,0.1,751,0.058,2,stable,0,2023,2023-08
CUST224929,2022-03-26,37,Male,Employed,91961.0,7663.42,50000.0,7.79,48,1215.72,0.18,680,0.219,1,stable,1,2022,2022-03
CUST224930,2022-05-29,27,Male,Employed,132071.0,11005.92,50000.0,10.16,36,1617.12,0.39,721,0.547,1,sudden_shock,0,2022,2022-05
CUST224931,2023-12-28,26,Male,Employed,47800.0,3983.33,50000.0,11.02,36,1637.41,0.46,664,0.098,6,stable,0,2023,2023-12
CUST224932,2024-10-12,33,Male,Employed,194263.0,16188.58,79230.0,15.35,36,2760.13,0.15,676,0.283,2,credit_seeking,1,2024,2024-10
CUST224933,2024-07-21,40,Male,Employed,193656.0,16138.0,50000.0,11.46,84,868.26,0.33,751,0.582,2,stable,0,2024,2024-07
CUST224934,2024-07-22,31,Female,Employed,82355.0,6862.92,50000.0,11.22,72,957.35,0.24,684,0.436,4,sudden_shock,0,2024,2024-07
CUST224935,2022-06-12,23,Male,Employed,161139.0,13428.25,50000.0,12.85,36,1681.09,0.37,734,0.322,1,stable,0,2022,2022-06
CUST224936,2023-05-07,47,Female,Employed,105587.0,8798.92,50000.0,13.3,60,1145.35,0.4,691,0.07,2,stable,0,2023,2023-05
CUST224937,2023-11-10,37,Male,Employed,117041.0,9753.42,50000.0,11.42,72,962.49,0.25,718,0.378,1,gradual_decline,0,2023,2023-11
CUST224938,2023-11-10,26,Male,Employed,102476.0,8539.67,50000.0,9.47,84,816.43,0.18,754,0.599,4,stable,0,2023,2023-11
CUST224939,2023-06-17,34,Male,Self-Employed,53019.0,4418.25,50000.0,10.36,36,1621.82,0.25,606,0.665,4,stable,0,2023,2023-06
CUST224940,2024-10-26,33,Male,Employed,44113.0,3676.08,50000.0,11.13,60,1090.37,0.33,773,0.017,2,gradual_decline,0,2024,2024-10
CUST224941,2022-09-04,26,Male,Employed,45679.0,3806.58,50000.0,10.83,60,1082.89,0.29,652,0.138,2,stable,0,2022,2022-09
CUST224942,2024-07-05,38,Female,Employed,25765.0,2147.08,50000.0,12.01,84,882.9,0.39,668,0.211,2,stable,0,2024,2024-07
CUST224943,2023-04-30,42,Female,Self-Employed,46624.0,3885.33,50000.0,12.05,72,978.81,0.28,643,0.287,4,gradual_decline,0,2023,2023-04
CUST224944,2023-12-06,41,Female,Employed,128497.0,10708.08,50000.0,9.4,72,911.24,0.42,714,0.388,3,stable,0,2023,2023-12
CUST224945,2023-04-09,34,Male,Self-Employed,146369.0,12197.42,50000.0,15.46,84,977.79,0.34,726,0.312,1,gradual_decline,0,2023,2023-04
CUST224946,2023-01-30,58,Male,Employed,50078.0,4173.17,50000.0,11.26,36,1643.1,0.28,728,0.065,0,sudden_shock,0,2023,2023-01
CUST224947,2023-09-19,36,Female,Self-Employed,106472.0,8872.67,50000.0,12.69,60,1129.73,0.19,763,0.264,0,gradual_decline,0,2023,2023-09
CUST224948,2023-08-11,38,Female,Employed,49003.0,4083.58,50000.0,12.72,36,1677.96,0.24,630,0.208,4,stable,0,2023,2023-08
CUST224949,2024-03-31,40,Female,Employed,202748.0,16895.67,50000.0,13.01,36,1684.94,0.1,706,0.238,1,stable,0,2024,2024-03
CUST224950,2022-03-21,23,Male,Self-Employed,141581.0,11798.42,50000.0,13.27,60,1144.58,0.26,653,0.262,0,gradual_decline,0,2022,2022-03
CUST224951,2022-04-17,37,Female,Employed,215370.0,17947.5,50000.0,13.0,36,1684.7,0.45,651,0.406,2,stable,0,2022,2022-04
CUST224952,2023-02-21,31,Female,Employed,149493.0,12457.75,51893.0,11.49,36,1710.98,0.33,666,0.323,1,stable,0,2023,2023-02
CUST224953,2022-08-09,36,Female,Self-Employed,104888.0,8740.67,50000.0,14.09,60,1165.75,0.54,651,0.301,1,gradual_decline,1,2022,2022-08
CUST224954,2024-02-25,31,Male,Employed,37409.0,3117.42,50000.0,12.23,60,1118.04,0.18,643,0.393,5,stable,0,2024,2024-02
CUST224955,2023-12-05,31,Female,Self-Employed,217300.0,18108.33,62971.0,10.53,72,1183.49,0.32,762,0.032,0,gradual_decline,0,2023,2023-12
CUST224956,2022-06-05,40,Male,Self-Employed,65925.0,5493.75,50000.0,10.14,60,1065.8,0.1,719,0.197,1,stable,0,2022,2022-06
CUST224957,2022-05-15,26,Male,Self-Employed,154988.0,12915.67,77562.0,13.88,72,1593.24,0.41,665,0.175,2,stable,0,2022,2022-05
CUST224958,2024-07-12,34,Female,Employed,105424.0,8785.33,50000.0,7.1,48,1199.63,0.48,830,0.184,0,sudden_shock,0,2024,2024-07
CUST224959,2023-12-22,42,Female,Employed,65665.0,5472.08,50000.0,7.25,84,760.76,0.32,616,0.107,3,stable,0,2023,2023-12
CUST224960,2024-09-07,36,Female,Unemployed,137860.0,11488.33,50000.0,10.86,72,948.12,0.31,719,0.432,3,stable,0,2024,2024-09
CUST224961,2023-12-22,21,Male,Employed,51321.0,4276.75,50000.0,8.97,72,900.53,0.34,679,0.175,2,credit_seeking,0,2023,2023-12
CUST224962,2023-03-19,43,Male,Employed,73712.0,6142.67,50000.0,12.96,72,1002.65,0.32,660,0.641,5,stable,0,2023,2023-03
CUST224963,2023-01-04,40,Female,Employed,94319.0,7859.92,50000.0,14.6,36,1723.49,0.56,764,0.239,2,stable,0,2023,2023-01
CUST224964,2024-06-30,31,Male,Self-Employed,76073.0,6339.42,50000.0,13.82,36,1704.51,0.11,697,0.3,2,stable,0,2024,2024-06
CUST224965,2024-12-19,28,Male,Self-Employed,76833.0,6402.75,50000.0,11.73,60,1105.41,0.43,682,0.278,3,stable,0,2024,2024-12
CUST224966,2023-04-22,38,Female,Employed,158359.0,13196.58,59209.0,11.97,36,1965.74,0.33,693,0.288,2,stable,0,2023,2023-04
CUST224967,2023-06-04,30,Female,Employed,87930.0,7327.5,50000.0,9.15,60,1041.56,0.41,728,0.552,1,stable,0,2023,2023-06
CUST224968,2023-03-12,43,Female,Employed,31657.0,2638.08,50000.0,14.18,36,1713.26,0.32,674,0.099,1,stable,0,2023,2023-03
CUST224969,2024-11-20,35,Female,Self-Employed,159576.0,13298.0,50000.0,10.93,36,1635.28,0.38,666,0.186,0,stable,0,2024,2024-11
CUST224970,2022-05-13,39,Male,Employed,371626.0,30968.83,172739.0,9.93,60,3664.25,0.33,728,0.519,2,stable,0,2022,2022-05
CUST224971,2022-07-15,31,Male,Employed,69401.0,5783.42,50000.0,15.92,48,1414.97,0.39,684,0.289,0,stable,0,2022,2022-07
CUST224972,2024-06-19,35,Female,Self-Employed,91055.0,7587.92,50000.0,12.96,60,1136.63,0.4,646,0.65,3,stable,0,2024,2024-06
CUST224973,2024-10-22,40,Male,Employed,66632.0,5552.67,50000.0,10.01,48,1268.37,0.32,698,0.457,1,stable,0,2024,2024-10
CUST224974,2022-10-29,31,Male,Employed,56178.0,4681.5,50000.0,11.53,48,1305.18,0.33,699,0.239,3,stable,0,2022,2022-10
CUST224975,2023-09-24,33,Male,Employed,88346.0,7362.17,50000.0,14.87,84,961.19,0.27,725,0.712,0,stable,0,2023,2023-09
CUST224976,2022-11-09,29,Female,Employed,202255.0,16854.58,50000.0,13.91,60,1161.08,0.1,679,0.262,3,stable,0,2022,2022-11
CUST224977,2024-12-20,33,Female,Employed,73937.0,6161.42,50000.0,12.48,60,1124.39,0.24,768,0.13,3,gradual_decline,0,2024,2024-12
CUST224978,2022-03-17,26,Male,Employed,56113.0,4676.08,50000.0,12.72,48,1334.44,0.48,742,0.242,0,stable,1,2022,2022-03
CUST224979,2023-10-18,32,Male,Employed,103400.0,8616.67,50000.0,15.36,48,1400.68,0.43,700,0.443,2,sudden_shock,0,2023,2023-10
CUST224980,2023-10-11,43,Male,Employed,67731.0,5644.25,50000.0,13.0,60,1137.65,0.16,679,0.358,2,sudden_shock,0,2023,2023-10
CUST224981,2024-10-17,36,Female,Employed,131388.0,10949.0,50000.0,10.29,60,1069.5,0.3,702,0.196,1,stable,0,2024,2024-10
CUST224982,2023-09-12,27,Female,Employed,132719.0,11059.92,50000.0,13.41,36,1694.59,0.1,662,0.515,3,stable,0,2023,2023-09
CUST224983,2023-01-19,38,Male,Employed,145562.0,12130.17,51193.0,15.63,60,1234.87,0.53,663,0.638,3,stable,0,2023,2023-01
CUST224984,2023-06-24,26,Male,Employed,149709.0,12475.75,50000.0,15.85,48,1413.18,0.38,696,0.085,1,stable,0,2023,2023-06
CUST224985,2023-11-25,21,Female,Employed,101306.0,8442.17,50000.0,14.02,60,1163.93,0.28,639,0.232,1,stable,0,2023,2023-11
CUST224986,2024-07-20,26,Male,Employed,255105.0,21258.75,85100.0,14.54,60,2004.03,0.37,722,0.483,2,gradual_decline,1,2024,2024-07
CUST224987,2022-02-05,39,Female,Self-Employed,75150.0,6262.5,50000.0,10.41,36,1623.0,0.35,686,0.613,1,sudden_shock,0,2022,2022-02
CUST224988,2024-02-25,33,Male,Self-Employed,73635.0,6136.25,50000.0,12.26,84,889.6,0.19,762,0.649,2,stable,0,2024,2024-02
CUST224989,2023-10-02,35,Female,Employed,192352.0,16029.33,51373.0,10.73,48,1321.04,0.41,760,0.21,1,stable,0,2023,2023-10
CUST224990,2022-08-05,41,Male,Self-Employed,150570.0,12547.5,63304.0,8.45,60,1297.25,0.4,661,0.102,3,stable,0,2022,2022-08
CUST224991,2023-02-15,35,Female,Self-Employed,46532.0,3877.67,50000.0,11.21,84,861.65,0.17,660,0.165,1,gradual_decline,0,2023,2023-02
CUST224992,2023-08-31,33,Male,Employed,96039.0,8003.25,50000.0,13.21,60,1143.04,0.11,578,0.06,2,stable,1,2023,2023-08
CUST224993,2024-06-22,35,Male,Employed,118431.0,9869.25,50000.0,7.0,48,1197.31,0.27,754,0.251,1,stable,0,2024,2024-06
